score,text
467.1104206743735,Its the attack strategy of harass This is not about the Attorney General who is very sophisticated amp knows it isnt about him its about trying to destroy President Trump through an assault on his AG for upholding the rule of law He released a massive amount of
153.45925128449218,overthrow the President through an illegal coup Recommended by previous DOJ TomFitton JudicialWatch
409.1134609524756,and the Democrat National CommitteeThe Democrat Party apparatushas been caught using donor Dollars to Collude with Russian Intelligence to attack a domestic political opponent me The FBI has no leadership The Director is protecting the same gangthat tried to
443.5173911946586,Just another abuse of power in a long series of abuses of power by the Democrats that began during the Obama Administration continued through the Mueller FBI operation amp now the baton has been passed to Jerry Nadler to continue to abuse power to harass President Trump
344.29987427216963,Even Director James Clapper admits that the FBI actions against the Trump Presidential Campaign do in fact meet the definition of spying perhaps FBI Director Christopher Wray will be the next to do so LouDobbs
215.49696135451288,China is DREAMING that Sleepy Joe Biden or any of the others gets elected in 2020 They LOVE ripping off America
251.94877627903128,The Constitutional Crisis is the Democrats refusing to work Let them start by fixing the mess that their Immigration Laws have caused at the Southern Border
524.2639788555872,When the Mueller Report came out showing NO Collusion with Russia of course it was supposed to be over back to work for the people But the Dems have gone nuts and it has actually gotten worse Hope the Republicans win back the House in 2020 or little will get done
468.87158350391076,Ever since the Mueller Report showed No Collusion amp No Obstruction the Dems have been working overtime to damage me and the Republican Party by issuing over 80 demands for documents and testimonies and with NO REASON Thats all they want to do  dont care about anything else
503.5361504977356,Despite two years and millions of dollars spent the Democrats are acting like crazed lunatics ever since the results of the Mueller Report were made public But they knew there was NOTHING even before the Report was started It is all a big Hoax the biggest in American history
440.165969680182,employment numbers ever low taxes amp regulations a rebuilt military amp VA many great new judges amp so much more But we have had a giant SCAM perpetrated upon our nation a Witch Hunt a Treasonous Hoax That is the Constitutional Crisis amp hopefully guilty people will pay
532.2193165289814,The Democrats new and pathetically untrue sound bite is that we are in a Constitutional Crisis They and their partner the Fake News Media are all told to say this as loud and as often as possible They are a sad JOKE We may have the strongest Economy in our history best
426.6056402958116,We will then spend match or better the money that China may no longer be spending with our Great Patriot Farmers Agriculture which is a small percentage of total Tariffs received and distribute the food to starving people in nations around the world GREAT MAGA
545.7147619316956,We are right where we want to be with China Remember they broke the deal with us amp tried to renegotiate We will be taking in Tens of Billions of Dollars in Tariffs from China Buyers of product can make it themselves in the USA ideal or buy it from nonTariffed countries
257.4867579890203,RT GOPChairwoman The realDonaldTrump effect on the 2020 Senate Map Chuck Schumer is 07 in recruiting Senate challengers
242.25001702356502,RT GOPChairwoman Republicans and realDonaldTrump are delivering for Americans 6M new jobs Unemployment at 36 the lowest since
192.47654386704266,RT WhiteHouse President realDonaldTrump put forward 4 principles to protect American patients from the financial devastation of surprise
248.48495644747567,RT TomFitton Schiff knew Comey knew Obama knew Susan Rice knew Biden knew Brennan knew Clapper knew Peter Strzok kne
36.8246975404846,Really sad 
240.95814234362888,RT RichLowry I know he wont do this because obviously the political narrative is important to him and people around him but Mueller sh
250.46947054611786,RT LisaMei62 KimStrassel discusses what she wrote about in her column today re how very powerful people in DC are panicking because AG
300.25805921899234,RT TheRightMelissa RealCandaceO Yap Candace No one in their right mind believes the crazy looney toon things coming out of the left T
235.04491627094544,RT TheRightMelissa RealCandaceO Because if they acknowledge the reality that Trump is neither of those things they would be essentially
121.27289192603077,Big attacks on Republicans and Conservatives by Social Media Not good
497.9257080606676,Hoax My campaign was being seriously spied upon by intel agencies and the Democrats This never happened before in American history and it all turned out to be a total scam a Witch Hunt that yielded No Collusion No Obstruction This must never be allowed to happen again
451.5002940924375,Think of it I became President of the United States in one of the most hard fought and consequential elections in the history of our great nation From long before I ever took office I was under a sick amp unlawful investigation concerning what has become known as the Russian
253.93026373107347,RT VP Under the leadership of Potus Trump our economy is roaring Businesses large and small have created more than 58 million jobs un
364.2897362728391,President who is willing to have the battle and we have a great Attorney General who is willing to lead the battle and they are going to get to the bottom of it EdRollins  LouDobbs
465.56845099706334,The Democrats have nothing Just want to distract from this President The FBI was not doing its job the State Department was covering things up everyday for Hillary At the end of the day theyre fearful of what they did and should be fearful This is a tough
283.2309288350936,RT realDonaldTrump Such an easy way to avoid Tariffs Make or produce your goods and products in the good old USA Its very simple
273.9022569391905,RT realDonaldTrump I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around fo
260.5997405677223,RT realDonaldTrump The only problem is that they know I am going to win best economy amp employment numbers in US history amp much mo
249.62095531715102,RT TomFitton Democratic leaders don't want to talk about the criminal conspiracy their party was involved in related to the illegal spyin
207.9241692619635,RT GOPChairwoman An Ohio manufacturing CEO explains that cracking down on China has meant stability and predictability for his business
463.69850108883895,I was NOT going to fire Bob Mueller and did not fire Bob Mueller In fact he was allowed to finish his Report with unprecedented help from the Trump Administration Actually lawyer Don McGahn had a much better chance of being fired than Mueller Never a big fan
492.4284861363807,The only problem is that they know I am going to win best economy amp employment numbers in US history amp much more and the deal will become far worse for them if it has to be negotiated in my second term Would be wise for them to act now but love collecting BIG TARIFFS
509.5233107920996,I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around for the next election 2020 to see if they could get lucky amp have a Democrat win  in which case they would continue to ripoff the USA for 500 Billion a year
466.00109735179166,So now the Radical Left Dems dont talk about Collusion anymore because the Mueller Report said there was No Collusion they only want to talk about Obstruction even though there was No Obstruction or No Crime  except for the crimes committed by the other side
434.2961574049425,I won the 2016 Election partially based on no Tax Returns while I am under audit which I still am and the voters didnt care Now the Radical Left Democrats want to again relitigate this matter Make it a part of the 2020 Election
215.97266373654415,Such an easy way to avoid Tariffs Make or produce your goods and products in the good old USA Its very simple
275.1224972854143,RT ByronYork If she was part of Russia 2016 campaign operation odd that Mueller wasn't interestedRT texan21c ByronYork She was a
307.2574308454647,RT nedryun Love how Comey and Baker trying to get out there ahead of FISA report But sorry boys Barr doesnt give a rip about public o
239.75925523227048,RT WhiteHouse Sen HawleyMO Large quantities of drugs are smuggled across the border Isnt that rightBorder Patrol Chief That i
60.47668590211872,RT nedryun Exactly 
258.2128461949041,RT theamgreatness More than 1000 Conservatives Rally at Philly Planned Parenthood Where Unhinged Dem Bullied ProLifers 
306.50413706267926,RT nedryun Reminder this guy is still on Twitter Laura Loomer is not The solution is not to ban this antiSemite The goal is to have
278.6849935908695,RT KamVTV The FBI should be ASHAMED They used unverified OPPOSITION research to get a FISA warrant to SPY on an American citizen They
242.98539030182928,RT brithume Are Democratic voters really fooled by this show Jerry Nadlers strategy clearly aims at provoking a confrontation for polit
255.31203779535232,RT GeraldoRivera If you were DonaldJTrumpJr amp had already testified for 30 hours about same damn singular meeting at TrumpTower wouldn
299.4078072261458,RT AriFleischer Of all the radical ideas in the D primary this may be the most radical This is a magnet that will make more people ente
218.62535593188468,RT BradleyByrne Despite spending millions and countless hours on an investigation that found NOTHING some want to keep this nonsense goi
221.34086421453011,RT MZanona GOPLeader Kevin McCarthy says GOPled Senate Intelligence Committee was wrong to subpoena Donald Trump Jr
263.5064758480534,RT jasondonner Chuck Grassley I think about the time that he Trump Jr spent hours w/our staff amp testimonyeverything post the Mue
297.6468762391926,RT JimJordan Senate Intel subpoenas DonaldJTrumpJr Hes already testified for 25 hours But theyre bringing him back based on Micha
258.9047964593798,RT RepMarkMeadows Serving a subpoena to Don Trump Jra private citizen who voluntarily testified before 3 Congressional committees for 2
282.750233806301,RT SergioGor Speaking to reporters just now RandPaul calls for an end to the Senate intel investigation As weve heard from senatemajl
253.35077986989302,RT tedcruz The Russia investigation is over After 2 years of Dem amp media hysteria after millions of dollars after 2800 subpoenas the
340.2916405084576,RT GovMikeHuckabee I sure wish Sen Richard Burr was as interested in Biden's cushy deals w/ Ukraine amp China while VP than he is in the ha
308.9100480206879,RT RepPeteKing Hard to justify Senate subpoena of DonaldJTrumpJr After two years of investigations by Mueller Senate amp House as well a
283.2794129240684,RT ThomTillis Case closed The Mueller Report has cleared DonaldJTrumpJr  and the dems are now making this all about politics Lets mov
264.5474822689994,RT dbongino I think its all about trying to destroy Bill Barr because Democrats are nervous hes going to get to the bottom of everythi
281.9164008641106,RT GOPChairwoman While realDonaldTrump is standing up to Chinas unfair trade practices Joe Biden says they are not competition for us
284.8956012267132,RT JeffLandry It's very concerning a US Senate Committee would subpoena DonaldJTrumpJr after he already testified for hours before a S
278.6590790807484,RT BreitbartNews tedcruz joins the ranks of Republican lawmakers criticizing Sen Richard Burr RNC for keeping the Collusion Hoax al
216.89157274923647,RT GOP This is crazy China not being a threat Biden is so out of touch kayleighmcenany 
279.3365057674327,RT DevinNunes FBI's Steele story falls apart False intel and media contacts were flagged before FISA  jsolomonReports  
306.6457093017601,RT RealSaavedra Sean Hannity slams SenatorBurr Are you a collusion truther How many times do you want Donald Trump Jr and other peop
239.36703369678654,RT LindseyGrahamSC When it comes to China they will never change their behavior until someone stands up to them  Im proud of President
273.6016096681679,RT RealSaavedra RudyGiuliani goes off on Republican SenatorBurr for continuing to issue subpoenas after senatemajldr Mitch McConnell
104.13860823632822,RT KimStrassel This is a very important story  
329.32768783109776,RT hughhewitt I don't know have never met or spoken w/ DonaldJTrumpJr but his being subpoenaed by Senate Intel AFTER SC report finds n
212.19058707534435,RT thehill Mike Huckabee Did senators forget that Trump Jr answered the questions already via TheHillOpinion 
282.3476923971547,RT TomFitton SenatorBurr harasses DonaldJTrumpJr with another subpoena while excusing unprecedented corruption targeting realDonaldTr
130.01007671929395,RT DonaldJTrumpJr Because his family is on their payroll 
345.21232281742283,RT GovMikeHuckabee If Sen Burr didn't get enough flesh out of DonaldJTrumpJr in the 1st 29 hrs of hammering then hold him back a grade
232.1215503878975,RT JimJordan Bill Barr used two frightening terms when he testified in front of the Senate last monthUnauthorized surveillancePoli
185.57674579308326,RT realDonaldTrump Build your products in the United States and there are NO TARIFFS
264.7445198841507,RT kimguilfoyle Nolte Trump's Job Approval Booms to Highest Mark Since Inauguration via BreitbartNews
254.49569119895045,RT TommyHicksGOP For years China has engaged in unfair trade practices While the USChina relationship is important realDonaldTrump i
264.9197412703306,RT robbystarbuck Why is this not the 1 news on every major news outlet tonight President Trumps Admin secured a historic donation of H
254.57563110940347,RT LindseyGrahamSC Will stand behind President realDonaldTrump and his team as he insists on a  great deal with China  Its our last
273.0334565548596,RT LindseyGrahamSC realDonaldTrump When it comes to China we must be willing to accept short term pain for long term gain Stick to y
282.37912190456984,RT GOPChairwoman We've added 6 MILLION jobs since realDonaldTrumps election unemployment is at record lows amp wages are on the riseO
262.2703858996405,RT RudyGiuliani The evidence is mounting that Comey deceived the FISA court concerning the Steele dossier State did a quick verification
264.28542979629225,RT johncatsjr Trump Economy vs Obama EconomyManufacturing jobs createdTrump 470000Obama 206000Under Obama unemployment decli
239.63897218715013,RT RealSaavedra BREAKING The father of one of the STEM School Highlands Ranch shooters was a criminal illegal alien from Mexico who wa
329.9979909926352,RT DonaldJTrumpJr Very proud to have a President do what what he said he was going to do For decades now realdonaldtrump has been signa
201.2542774057646,RT TomFitton ICYMI Mueller Report Was A Political Tool To Attack President RealDonaldTrump via JudicialWatch 
250.7568014644285,RT TomFitton DNC Worked With Russian Intel to Overthrow President RealDonaldTrump THIS is why we have the abusive contempt attack on AG
340.9012869854314,RT TomFitton List of Hillary's spies Deep State DOJ redacted Bruce Ohr's list of intermediaries used by ObamaClintonDNC's Fusion GPS
210.50872554557466,RT RMConservative Today's show Congress Believes Everything is a Disaster and Emergency Except for the Border 
217.55124096911587,RT TomFitton A federal court granted JudicialWatch discovery on Clinton emails because the court wanted answers about the coverup And
289.46507059202276,RT TomFitton Of course there's a NationalEmergency on the border RealDonaldTrump is absolutely right about the border crisis and shou
222.056428994595,RT TomFitton FBI Official Barack Obama's White House Was A Repository For Hillary Clinton's Emails  JudicialWatch 
65.55663532532974,RT TomFitton Coming up 
278.8018586456951,RT hughhewitt The Mueller probe has concluded after vast effort that there was no collusion Senate Intel subpoena to DonaldJTrumpJr s
225.85563691566267,RT TomFitton BREAKING New emails show Obama WH orchestrated Clinton email coverup Illegal spying on realDonaldTrump biggest corruption
266.70052604340043,RT SenThomTillis I agree with Leader McConnell this case is closed The Mueller Report cleared DonaldJTrumpJr and hes already spent 27
258.28999223461676,RT SenThomTillis Please watch and share this testimony from Carla Provost USBPChief Chief of the US Border Patrol about the ongoing cr
256.2693569370194,RT PolitiChatter realDonaldTrump Today Twitter crossed the line amp Suspended the Conservative run WeSupport45 account without explanati
309.2004095064109,RT TomFitton SPYGATE CRIMES Nadler abuse targeting AG Barr and RealDonaldTrump designed to distract from the fact that the DNC/Dem Part
247.96890945090144,RT GOPChairwoman The realDonaldTrump reelection campaign has reported more female donors than any other candidate  and its not even c
250.13462523502497,RT realDonaldTrump If we bought 15 Billion Dollars of Agriculture from our Farmers far more than China buys now we would have more
268.47876232760666,RT realDonaldTrump Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind Also much e
487.89791072504283,Military spouses share an admirable legacy of unwavering devotion to their loved ones in uniform and to the cause of freedom On Military Spouse Day we honor our Nations military spouses and express our deep appreciation for all that they do 
330.0601267605248,into the future will continue In the meantime the United States has imposed Tariffs on China which may or may not be removed depending on what happens with respect to future negotiations
427.2421852748042,Over the course of the past two days the United States and China have held candid and constructive conversations on the status of the trade relationship between both countries The relationship between President Xi and myself remains a very strong one and conversations
382.3187575004589,Great Republican vote today on Disaster Relief Bill We will now work out a bipartisan solution that gets relief for our great States and Farmers Thank you to all Get me a Bill that I can quickly sign
349.3076769235431,We have been engaged in an unfair relationship with China for a long time They have reneged on the commitments they made to the WTO particularly around intellectual property Carly Fiorina MariaBartiromo
200.92441430178567,Looks to me like its going to be SleepyCreepy Joe over Crazy Bernie Everyone else is fading fast
108.13567263723883,RT realDonaldTrump Republicans must stick together 
252.01912981745065,Great Consumer Price Index just out Really good very low inflation We have a great chance to really rock Good numbers all around
271.9282630885779,Your all time favorite President got tired of waiting for China to help out and start buying from our FARMERS the greatest anywhere in the World
133.35376184409327,Build your products in the United States and there are NO TARIFFS
421.5351445971309,If we bought 15 Billion Dollars of Agriculture from our Farmers far more than China buys now we would have more than 85 Billion Dollars left over for new Infrastructure Healthcare or anything else China would greatly slow down and we would automatically speed up
133.35376184409327,Build your products in the United States and there are NO TARIFFS
153.7047478182278,The average 401k balance has SOARED since the bottom of the market  466 Wow
518.3377922882353,Tariffs will make our Country MUCH STRONGER not weaker Just sit back and watch In the meantime China should not renegotiate deals with the US at the last minute This is not the Obama Administration or the Administration of Sleepy Joe who let China get away with murder
487.03526159970625,Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind Also much easier amp quicker to do Our Farmers will do better faster and starving nations can now be helped Waivers on some products will be granted or go to new source
484.3030896188731,Talks with China continue in a very congenial manner  there is absolutely no need to rush  as Tariffs are NOW being paid to the United States by China of 25 on 250 Billion Dollars worth of goods amp products These massive payments go directly to the Treasury of the US
452.9093352362894,agricultural products from our Great Farmers in larger amounts than China ever did and ship it to poor amp starving countries in the form of humanitarian assistance In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal
428.8296790430298,The process has begun to place additional Tariffs at 25 on the remaining 325 Billion Dollars The US only sells China approximately 100 Billion Dollars of goods amp products a very big imbalance With the over 100 Billion Dollars in Tariffs that we take in we will buy
162.03636085098717,VP Mike Pence will be interviewed on foxandfriends at 730 AM Enjoy
199.14647111850334,We have lost 500 Billion Dollars a year for many years on Crazy Trade with China NO MORE
421.5351445971309,If we bought 15 Billion Dollars of Agriculture from our Farmers far more than China buys now we would have more than 85 Billion Dollars left over for new Infrastructure Healthcare or anything else China would greatly slow down and we would automatically speed up
487.03526159970625,Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind Also much easier amp quicker to do Our Farmers will do better faster and starving nations can now be helped Waivers on some products will be granted or go to new source
452.9093352362894,agricultural products from our Great Farmers in larger amounts than China ever did and ship it to poor amp starving countries in the form of humanitarian assistance In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal
428.8296790430298,The process has begun to place additional Tariffs at 25 on the remaining 325 Billion Dollars The US only sells China approximately 100 Billion Dollars of goods amp products a very big imbalance With the over 100 Billion Dollars in Tariffs that we take in we will buy
487.03526159970625,Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind Also much easier amp quicker to do Our Farmers will do better faster and starving nations can now be helped Waivers on some products will be granted or go to new source
421.5351445971309,If we bought 15 Billion Dollars of Agriculture from our Farmers far more than China buys now we would have more than 85 Billion Dollars left over for new Infrastructure Healthcare or anything else China would greatly slow down and we would automatically speed up
487.03526159970625,Tariffs will bring in FAR MORE wealth to our country than even a phenomenal deal of the traditional kind Also much easier amp quicker to do Our Farmers will do better faster and starving nations can now be helped Waivers on some products will be granted or go to new source
452.9093352362894,agricultural products from our Great Farmers in larger amounts than China ever did and ship it to poor amp starving countries in the form of humanitarian assistance In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal
428.8296790430298,The process has begun to place additional Tariffs at 25 on the remaining 325 Billion Dollars The US only sells China approximately 100 Billion Dollars of goods amp products a very big imbalance With the over 100 Billion Dollars in Tariffs that we take in we will buy
475.3741264952789,Talks with China continue in a very congenial manner  there is absolutely no need to rush  as Tariffs are NOW being paid to the United States by China of 25 on 250 Billion Dollars worth of goods amp products These massive payments go directly to the Treasury of the US
52.95555274889719,Republicans must stick together 
493.3464046402644,James Comey is a disgrace to the FBI amp will go down as the worst Director in its long and once proud history He brought the FBI down almost all Republicans amp Democrats thought he should be FIRED but the FBI will regain greatness because of the great men amp women who work there
213.59872527022128,RT TeamTrump President Trump is committed to protecting patients and their families from surprise medical billsHospitals and insurance
195.09196613108594,RT WhiteHouse President realDonaldTrump hosted the 2018 World Series Champions the Boston RedSox at the White House 
85.28202837644311,RT DonaldJTrumpJr Awesome  
280.86223614481986,RT GOPChairwoman Why do Democrats keeping fixating on the same Russia collusion liesBecause they dont want to admit thatour econom
282.71015260145913,RT seanhannity HANNITY IS ON LIVE with The Great One MarkLevinShow Well break down the Democrats disregard for the rule of law and Hi
303.94956063392567,RT HouseGOP D's bill on the floor today has nothing to do w/ preexisting conditions But it will prevent states from reducing the pric
263.59753429021873,RT DanCrenshawTX We reached a new low in deceitful politics today The lies about protection for preexisting conditions continue Th
239.3645339398303,RT VP Great to be at RampJ Johnson Farms in  Glyndon Minnesota today Since the earliest days of our administration POTUS has promised t
420.2660403280263,House Republicans should not vote for the BAD DEMOCRAT Disaster Supplemental Bill which hurts our States Farmers amp Border Security Up for vote tomorrow We want to do much better than this All sides keep working and send a good BILL for immediate signing
183.8476456977868,Today it was my honor to welcome the 2018 World Series Champion Boston RedSox to the WhiteHouse 
427.99284744972164,Great news today My Administration just secured a historic donation of HIV prevention drugs from Gilead to help expand access to PrEP for the uninsured and those at risk Will help us achieve our goal of ending the HIV epidemic in America 
407.1982889539691,After a great rally in Panama City Beach Florida  I am returning to Washington DC with SenRickScott and Senator MarcoRubio discussing the terrible abuses by Maduro America stands with the GREAT PEOPLE of Venezuela for however long it takes 
52.5358582474428,MAKE AMERICA GREAT AGAIN 
116.80068863009333,Beautiful evening in Panama City Beach Florida Thank you MAGA
201.52839394086936,Big crowds in Panama City Beach Florida See everyone in 30 minutes FoxNews TuckerCarlson SeanHannity 
273.76070565886033,Just landed in Panama City Beach Florida for a rally beginning at 800 PM Eastern Will be live on FoxNews MAGA tuckercarlson seanhannity
313.3965783802581,Big announcement today Drug companies have to come clean about their prices in TV ads Historic transparency for American patients is here If drug companies are ashamed of those priceslower them
288.93371937683384,The reality is with the Tariffs the economy has grown more rapidly in the United States and much more slowly in China Peter Morici Former Chief Economist USITC
477.97683051992897,Getting ready to leave for one of my favorite places the Florida Panhandle where weve given and are giving billions of  for the devastation caused by Hurricane Michael Even though the Dems are totally in our way they dont want money to go there were getting it done
106.5547606599407,Thank you NewtGingrich amp FoxandFriends 
520.281152062045,Our Nation grieves at the unspeakable violence that took a precious young life and badly injured others in Colorado God be with the families and thank you to the First Responders for bravely intervening We are in close contact with Law Enforcement
283.9682982038348,Republicans shouldnt vote for HR 312 a special interest casino Bill backed by Elizabeth Pocahontas Warren It is unfair and doesnt treat Native Americans equally
435.72510989210565,in 3 separate locations creating another 450 jobs I have been working nicely with GM to get this done Thank you to Mary B your GREAT Governor and Senator Rob Portman With all the car companies coming back and much more THE USA IS BOOMING
508.7667835408257,GREAT NEWS FOR OHIO Just spoke to Mary Barra CEO of General Motors who informed me that subject to a UAW agreement etc GM will be selling their beautiful Lordstown Plant to Workhorse where they plan to build Electric Trucks GM will also be spending 700000000 in Ohio
282.9613068343694,RT realDonaldTrump Real estate developers in the 1980s amp 1990s more than 30 years ago were entitled to massive write offs and depreci
263.632585099546,RT realDonaldTrump you would get it by building or even buying You always wanted to show losses for tax purposesalmost all real
129.4833202959315,RT realDonaldTrump CASE CLOSED SenateMajLDR 
268.47133242783553,This British Spy Christopher Steele tried so hard to get this the Fake Dossier out before the Election Why  kilmeade foxandfriends
485.8676616928874,Everyone wants to know who needs to be accountable because it took up two years of our lives talking about this Russian involvement It proved No Collusion amp people want to trace it back to see how this all happened ainsleyearhardt foxandfriends  TREASONOUS HOAX
162.8435108086493,Big Court win at our Southern Border We are getting there  and Wall is being built
309.4743486785847,Shouldnt 2015 and 2016 be revealed how Intelligence Agencies FBI tried to sabotage a particular campaign  never been done before SteveForbesCEO MariaBartiromo
261.85627914888414,The real Obstruction of Justice is what the Democrats are trying to do to this Attorney General Congressman Jim Jordan ROhio MariaBartiromo
546.6606929648091,Guess what thats not going to happen China has just informed us that they VicePremier are now coming to the US to make a deal Well see but I am very happy with over 100 Billion a year in Tariffs filling US coffersgreat for US not good for China
520.1748872337216,The reason for the China pullback amp attempted renegotiation of the Trade Deal is the sincere HOPE that they will be able to negotiate with Joe Biden or one of the very weak Democrats and thereby continue to ripoff the United States 500 Billion a year for years to come
231.27985905234124,RT GOPLeader Democrats and Republicans should be working together to lower the cost of prescription drugs  What are Democrats doing in
268.3820151691398,RT TXRandy14 Today I led my Republican colleagues in asking for the BornAliveAct to be taken up Dem Leadership again denied our reques
278.8402381483493,RT GOPLeader I am grateful to the millions of teachers who put their heart and countless hours into their work Thank you for your pas
474.53619596175304,you would get it by building or even buying You always wanted to show losses for tax purposesalmost all real estate developers did  and often renegotiate with banks it was sport Additionally the very old information put out is a highly inaccurate Fake News hit job
440.094776649811,Real estate developers in the 1980s amp 1990s more than 30 years ago were entitled to massive write offs and depreciation which would if one was actively building show losses and tax losses in almost all cases Much was non monetary Sometimes considered tax shelter 
71.90913314531585,CASE CLOSED SenateMajLDR 
204.25766301631649,McConnell Backs Trump Mueller Report Is 'Case Closed'  Breitbart via BreitbartNews
162.0290164248529,RT WhiteHouse LIVE NOW President Trump Presents the Presidential Medal of Freedom to Tiger Woods 
245.10058245097298,RT realDonaldTrump Puerto Rico has been given more money by Congress for Hurricane Disaster Relief 91 Billion Dollars than any State in
249.0055945081053,RT realDonaldTrump Alabama Iowa Nebraska Georgia South Carolina North Carolina and others unless much more money is given to Pue
393.2961891707164,I am pleased to inform you that THE BIG FIREWORKS after many years of not having any are coming back to beautiful Mount Rushmore in South Dakota Great work GovKristiNoem and SecBernhardt MAGA
205.35706050689362,RT TigerWoods Its an incredible privilege to be awarded the Presidential Medal of Freedom Considering the recipients history and what
269.1473944030087,RT GOPChairwoman Hillary Clinton is STILL claiming the election was stolen from her It wasntShe had a failed message and complet
263.52312304041266,RT TeamTrump BIG NEWS Nearly HALF of realdonaldtrumps 2020 campaign contributions this year have come from WOMEN donorsWomenForTru
241.96501125620355,RT TeamTrump President realDonaldTrump is hard at work for the American peopleThanksPresidentTrump MAGA 
237.1510839040108,RT GOPChairwoman Ever wonder why the Democrats are so obsessed with Russia  They want to distract from how strong our economy is under
135.83931030529666,He wants to impeach because they cant win election Sad 
166.22332950479077,'Forgotten Man' Story Under Trump Red Counties Economically Thrive via BreitbartNews
109.30739902223164,Congratulations TigerWoods  you are truly one of a kind 
275.26227554358474,RT WhiteHouse On the one year anniversary of FLOTUS' initiative Be Best take a look back at some of the highlights BeBest 
234.07068303293786,Democrats in Congress must vote to close the terrible loopholes at the Southern Border If not harsh measures will have to be taken
419.7487328988859,Today it was my true honor to present the CommanderinChiefs Trophyfor the second year in a row to the ArmyWPFootball Black Knights Congratulations once again on your historic victories and keep on making us proud 
63.76787220640335,Congratulations ArmyWPFootball
165.6466133791066,Just spoke to Prime Minister Abe of Japan concerning North Korea and Trade Very good conversation
446.38341555942185,Alabama Iowa Nebraska Georgia South Carolina North Carolina and others unless much more money is given to Puerto Rico The Dems dont want farmers to get any help Puerto Rico should be very happy and the Dems should stop blocking much needed Disaster Relief
418.4863532814613,Puerto Rico has been given more money by Congress for Hurricane Disaster Relief 91 Billion Dollars than any State in the history of the US As an example Florida got 12 Billion amp Texas 39 Billion for their monster hurricanes Now the Democrats are saying NO Relief to
383.0554123321389,Scott Walker is 100 correct when he says that the Republicans must WAKE UP to the Democrats State by State power grab They play very dirty actually like never before Dont allow them to get away with what they are doing
328.6624107599019,The United States has been losing for many years 600 to 800 Billion Dollars a year on Trade With China we lose 500 Billion Dollars Sorry were not going to be doing that anymore
426.04567703312387,Also there are No High Crimes amp Misdemeanors No Collusion No Conspiracy No Obstruction ALL THE CRIMES ARE ON THE OTHER SIDE and thats what the Dems should be looking at but they wont Nevertheless the tables are turning
466.480539939936,Democrat Texas Congressman Al Green says impeachment is the only thing that can prevent President Trump from reelection in 2020 OANN  In other words Dems cant win the election fairly You cant impeach a president for creating the best economy in our countrys history
148.4486265406499,The Witch Hunt is over but we will never forget MAKE AMERICA GREAT AGAIN
441.17877897802634,Despite the tremendous success that I have had as President including perhaps the greatest ECONOMY and most successful first two years of any President in history they have stolen two years of my our Presidency Collusion Delusion that we will never be able to get back
271.8358666490536,To the Gazan people  these terrorist acts against Israel will bring you nothing but more misery END the violence and work towards peace  it can happen
272.00775743595887,Once again Israel faces a barrage of deadly rocket attacks by terrorist groups Hamas and Islamic Jihad We support Israel 100 in its defense of its citizens
422.83775654977416,Pending the confirmation of Mark Morgan as our Nations new ICE Director Matt Albence will serve in the role of Acting Director Matt is tough and dedicated and has my full support to deploy ICE to the maximum extent of the law MAGA
148.4486265406499,The Witch Hunt is over but we will never forget MAKE AMERICA GREAT AGAIN
439.5789461380725,Despite the tremendous success that I have had as President including perhaps the greatest ECONOMY and most successful first two years of any President in history they have stollen two years of my our Presidency Collusion Delusion that we will never be able to get back
238.61594713863283,RT GOPChairwoman Our economy263000 jobs in April beating expectations54M jobs created since realDonaldTrump took officeUn
298.29847480629684,RT JerryFalwellJr After the best week ever for realDonaldTrump  no obstruction no collusion NYT admits BarackObama did spy on his ca
243.80091772352063,RT IngrahamAngle Excellent decision by realDonaldTrump No other president has had the guts to take on the China challenge  AmericaNow
294.02081292840535,RT MariaBartiromo most important from GeorgePapa19 interview SundayFutures FoxNews was the London Cntr for int'l law reached out to hi
256.4931958295829,RT GOPChairwoman Comeys FBI sent undercover agents to spy on realDonaldTrumps campaignIts a stunning revelation of the lengths the
142.3070624166966,This is not Congressional Oversight this is bullying Jason Riley The Wall Street Journal
496.75063922476744,The Report sounded an awful lot as being Comeyesque in other words Im not going to charge this person there wasnt even close to being a crime but Im going to criticize him on the way out the door Thats unfortunate because its stepping outside of the role Robert Ray
444.41219988372455,to testify Are they looking for a redo because they hated seeing the strong NO COLLUSION conclusion There was no crime except on the other side incredibly not covered in the Report and NO OBSTRUCTION Bob Mueller should not testify No redos for the Dems
418.6979131410072,After spending more than 35000000 over a two year period interviewing 500 people using 18 Trump Hating Angry Democrats amp 49 FBI Agents  all culminating in a more than 400 page Report showing NO COLLUSION  why would the Democrats in Congress now need Robert Mueller
